함안군 승마공원,35.2503877,128.3923652,2199,0,0,2199,0
함안박물관,35.2691678,128.4036359,197940,89666,96284,11990,0
함안연꽃테마파크,35.28058181,128.3948235,123228,0,40095,83133,0
박진전쟁기념관,35.44804348,128.3863062,48666,22135,18372,5857,2302
부곡온천 르네상스관,35.43610824,128.5915758,100810,47721,42417,8720,1952
비봉리패총전시관,35.41085294,128.6335442,16060,5896,5429,3244,1491
산토끼 노래동산,35.57767528,128.3834301,445986,168770,176985,56395,43836
우포늪 생태관,35.54447753,128.4189986,96948,53472,28954,9812,4710
우포생태촌 유스호스텔,35.56502927,128.4152612,30437,12347,12905,4119,1066
창녕박물관,35.54580307,128.505041,82167,9964,49127,16222,6854
화왕산군립공원,35.54341898,128.5360937,1129075,335135,354257,357860,81823
화왕산자연휴양림,35.54635348,128.5676068,77372,20031,22611,26558,8172
고성박물관,34.97950701,128.3207307,116899,39511,53207,20345,3836
고성탈박물관,34.97102873,128.3337574,19717,6121,9189,3271,1136
공룡박물관,34.90809313,128.1487393,796367,284755,355426,141124,15062
당항포,35.0565136,128.3984134,694893,291685,222354,86821,94033
거북선전시관,34.94130316,127.8744877,75164,0,55137,20027,0
나비생태공원,34.75787373,128.0123684,119497,0,99290,20207,0
남해 양떼목장 양모리학교,34.93236664,127.8976653,98857,0,55200,43657,0
남해국제탈공연예술촌,34.81768332,127.9271903,12215,0,9927,2288,0
남해군 요트학교,34.79365711,128.0528143,5036,0,3459,1577,0
남해스포츠파크,34.80701978,127.8363457,48281,0,36550,11731,0
남해유배문학관,34.8320106,127.8992938,88147,33329,38095,16723,0
남해편백자연휴양림,34.75103132,128.0186545,449483,0,354604,94879,0
사우스케이프(골프장),34.83647263,128.0738463,76021,0,32020,44001,0
섬이정원,34.75264859,127.8608504,136554,0,59500,77054,0
아난티남해(골프장),34.77671565,127.8519788,191274,0,91895,99379,0
원예예술촌,34.80168878,128.0378294,939226,420559,362361,156306,0
이순신영상관,34.91343423,127.8571761,61694,21010,29295,11389,0
토피아랜드 테마정원,34.84546426,127.9817314,30699,0,12350,18349,0
파독전시관,34.80001137,128.0383764,590823,223829,265280,101714,0
"한려해상국립공원 금산(등산로입구,두모마을)",34.74013668,127.9841415,61814,0,36209,25605,0
한려해상국립공원 금산(복곡주차장)-복곡2주차장,34.75498779,127.991484,1121453,0,628902,492551,0
해오름예술촌,34.78870043,128.0491342,32234,0,29516,2718,0
구재봉 자연휴양림,35.12821829,127.7457101,63178,17389,22228,16591,6970
금오산 스윙점프,34.99352813,127.8692886,774,427,347,0,0
금오산 짚와이어,34.98321554,127.8936473,148881,39395,39815,42359,27312
삼성궁,35.23836797,127.7050506,630355,133275,191166,228424,77490
지리산생태과학관,35.15065637,127.6757528,121224,55447,57813,3493,4471
지리산쌍계사,35.23230678,127.6505475,799629,234382,181919,251142,132186
최참판댁,35.1555595,127.6880406,1361078,405275,370075,359262,226466
하동군 청소년수련원,34.98291373,127.8950634,29198,14198,11894,3070,36
하동레일파크,35.11346037,127.8931613,175301,55793,49342,53192,16974
하동야생차박물관,35.22773526,127.6427447,145975,71866,55907,14409,3793
화개장터,35.18827878,127.6243028,3379997,1064698,1069185,714024,532090
목면시배유지,35.2898679,127.9578887,54671,16749,27170,10205,547
산청한의학박물관,35.44114314,127.8278407,438134,202646,180264,51806,3418
지리산국립공원(거림)-지리산 국립공원,35.30695598,127.6136563,48243,21713,17499,7565,1466
지리산국립공원(내원)-내원교,35.29931883,127.8106297,218642,63592,58193,68116,28741
지리산국립공원(유평)-유평탐방지원센터,35.35017365,127.8169213,820977,299233,291537,207571,22636
지리산국립공원(중산리)-중산리 탐방안내소,35.30402999,127.749293,316386,126236,94681,82079,13390
지리산국립공원(백무동계곡),35.35772735,127.6795204,273734,113580,114510,41191,4453
함양상림,35.52342633,127.7197925,2330380,834570,804066,579540,112204
가남정보화마을,35.68877762,128.0211902,16635,4093,12138,404,0
가조온천관광지(백두산천지온천),35.6984346,128.0229685,825536,303937,312054,170990,38555
거기애사과마을,35.75690983,127.9406236,20,20,0,0,0
금원산자연휴양림,35.72890989,127.7895789,230782,97123,89090,42863,1706
서변정보화마을,35.7151248,127.9170519,6213,2518,2093,1602,0
솔향기돌담마을,35.79901628,127.9237787,0,0,0,0,0
수승대관광지,35.76054898,127.8329294,225960,175415,7756,38418,4371
숲옛마을,35.77976178,127.8185984,6655,4262,2089,304,0
월성청소년수련원,35.76075351,127.7245149,28962,14993,12984,985,0
하늘비단마을,35.70419565,128.0473444,6656,3072,3399,185,0
항노화 힐링랜드,35.73682989,128.0414516,36729,0,0,0,36729
황금원숭이마을,35.74962842,127.8182841,11974,5917,5501,556,0
가야산국립공원(해인사),35.80118279,128.0980951,1675775,641538,557361,383525,93351
대장경 테마파크,35.76505935,128.1357839,75367,0,0,45931,29436
영암사지,35.47423628,128.0030923,40424,0,0,28773,11651
오도산자연휴양림,35.67147525,128.0536475,164014,39356,34635,61309,28714
합천박물관,35.58003348,128.2820231,71530,30060,31143,7354,2973
합천영상테마파크,35.54906195,128.0708118,1068838,409665,417053,178807,63313
황매산군립공원,35.49523522,127.9746346,1654176,292401,799246,343543,218986
회양 관광지,35.52425319,128.0163758,470537,0,0,447544,22993
